RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event
211,1276,YUG,TIRNANIC Aleksandar (YUG),N,20,Dionizije DVORNIC,,
43950100,43950001,SEN,METSU Bruno (FRA),S,11,DIOUF,,
262,1986,BRA,ZAGALLO Mario (BRA),N,21,DIRCEU,,
337,3054,BEL,VAN HIMST Paul (BEL),N,2,Dirk MEDVED,,
278,2388,NED,HAPPEL Ernst (AUT),N,3,Dirk SCHOENAKER,,
255931,300186512,USA,KLINSMANN Juergen (GER),N,10,DISKERUD,,
308,585,FRG,BECKENBAUER Franz (GER),N,17,Ditmar JAKOBS,,
255931,300186479,ALG,HALILHODZIC Vahid (BIH),N,18,DJABOU,,
255931,300186507,CIV,LAMOUCHI Sabri (FRA),N,18,DJAKPA,,I75'
211,1249,BRA,MOREIRA Zeze (BRA),S,2,DJALMA SANTOS,,
308,379,ALG,SAADANE Rabah (ALG),N,9,Djamel MENAD,,
293,741,ALG,MEKHLOUFI Rachid (ALG),N,19,Djamel TLEMCANI,,
293,741,ALG,MEKHLOUFI Rachid (ALG),S,14,Djamel ZIDANE,,O64'
249722,300061465,ALG,SAADANE Rabah (ALG),S,11,DJEBBOUR,,O58'
43950100,43950002,CMR,SCHAEFER Winni (GER),N,19,DJEMBA,,
255931,300186492,CMR,Volker FINKE (GER),S,4,DJEUGOUE,,OH46'
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Djordje VUJADINOVIC,,
43950100,43950001,FRA,LEMERRE Roger (FRA),S,6,DJORKAEFF,,O60'
97410100,97410013,SUI,KUHN Koebi (SUI),N,2,DJOUROU,,I75'
337,3057,RUS,SADYRIN Pavel (RUS),S,16,Dmitri KHARIN,GKC,
337,3057,RUS,SADYRIN Pavel (RUS),S,21,Dmitri KHLESTOV,,Y65'
337,3057,RUS,SADYRIN Pavel (RUS),S,2,Dmitri KUZNETSOV,,Y78'
337,3057,RUS,SADYRIN Pavel (RUS),N,8,Dmitri POPOV,,
337,3057,RUS,SADYRIN Pavel (RUS),S,15,Dmitri RADCHENKO,,O77'
231,1447,BUL,PACHEDZHIEV Georgi (BUL),N,12,Dobromir JECHEV,,
220,1434,YUG,TIRNANIC Aleksandar (YUG),S,8,Dobrosav KRSTIC,,
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,DOCA,,
1014,8730,RSA,TROUSSIER Philippe (FRA),N,15,Doctor KHUMALO,,
97410100,97410014,KOR,Dick ADVOCAAT (NED),N,8,DOHEON,,
97410100,97410012,JPN,ZICO (BRA),N,12,DOI,GK,
97410100,97410016,KSA,MARCOS PAQUETA (BRA),S,2,DOKHI,,
43950100,43950004,KSA,AL JOHAR Nasser (KSA),S,12,DOKHY,,
293,901,HON,DE LA PAZ Jose (HON),N,12,Domingo DRUMMOND,,
201,1098,PER,BRU Francisco (ESP),S,0,Domingo GARCIA,,
231,1479,URU,CORAZZO Juan Carlos (URU),S,7,Domingo PEREZ,,
201,1099,URU,SUPPICI Alberto (URU),S,0,Domingo TEJERA,,
206,1150,BRA,PIMENTA Ademar (BRA),S,0,DOMINGOS DA GUIA,,
255931,300186494,ECU,RUEDA Reinaldo (COL),S,22,DOMINGUEZ,GK,
278,2347,FRA,HIDALGO Michel (FRA),N,1,Dominique BARATELLI,,
278,2347,FRA,HIDALGO Michel (FRA),N,9,Dominique BATHENAY,,
220,1386,FRA,BATTEAUX Albert (FRA),N,2,Dominique COLONNA,,
278,2347,FRA,HIDALGO Michel (FRA),N,22,Dominique DROPSY,,
337,3051,SUI,Roy HODGSON (ENG),S,4,Dominique HERR,,Y26'
278,2347,FRA,HIDALGO Michel (FRA),N,18,Dominique ROCHETEAU,,
97410100,97410005,CIV,MICHEL Henri (FRA),N,17,DOMORAUD,,
220,1372,ENG,WINTERBOTTOM Walter (ENG),S,2,Don HOWE,,
278,2451,SCO,MacLEOD Alistair (SCO),S,7,Don MASSON,,O75'
262,2176,SCO,ORMOND Willie (SCO),N,17,Donald FORD,,
249722,300061459,KOR,HUH Jungmoo (KOR),N,20,DONGGOOK,,
97410100,97410014,KOR,Dick ADVOCAAT (NED),N,3,DONGJIN,,
249722,300061490,BRA,DUNGA (BRA),N,22,DONI,GK,
43950100,43950011,ITA,TRAPATTONI Giovanni (ITA),S,11,DONI,,O64'
43950100,43950016,USA,ARENA Bruce (USA),S,21,DONOVAN,,O75'
1014,8736,JAM,SIMOES Rene (BRA),N,14,Donovan RICKETTS,,
337,3051,USA,MILUTINOVIC Bora (YUG),S,5,DOOLEY,,
322,342,ROU,JENEI Emerich (ROU),N,15,Dorin MATEUT,,
1014,8739,ROU,IORDANESCU Anghel (ROU),S,8,Dorinel MUNTEANU,,Y69'
1014,4000,BRA,ZAGALLO Mario (BRA),N,17,DORIVA,,
206,1173,INH,VAN MASTENBROEK Johannes (NED),N,0,DORST,,
97410100,97410016,TUN,LEMERRE Roger (FRA),N,11,DOS SANTOS,,
97410100,97410003,PAR,RUIZ LEITES Anibal (URU),N,19,DOS SANTOS ,,
97410100,97410014,TOG,PFISTER Otto (GER),N,9,DOSSEVI,,
211,1236,SCO,BATTIE Andy (SCO),S,7,Doug COWIE,,
262,1955,AUS,RASIC Rale (YUG),S,2,Doug UTJESENOVIC,,
249722,300061489,CIV,ERIKSSON Sven Goran (SWE),N,7,DOUMBIA,,
97410100,97410003,ENG,Sven-G�ran ERIKSSON (SWE),N,20,DOWNING,,I56'
262,1986,YUG,MILJANIC Miljan (SRB),S,11,Dragan DZAJIC,C,
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Dragan MIHAJLOVIC,,
293,1044,YUG,MILJANIC Miljan (SRB),S,1,Dragan PANTELIC,GK,
1014,8735,YUG,SANTRAC Slobodan (SRB),S,10,Dragan STOJKOVIC,C,Y60' O68'
201,1093,YUG,SIMONOVIC Bosko (YUG),N,0,Dragan TOSIC,,
322,201,YUG,OSIM Ivica (BIH),N,22,Dragoje LEKOVIC,,
322,201,YUG,OSIM Ivica (BIH),N,7,Dragoljub BRNOVIC,,I55'
220,1434,YUG,TIRNANIC Aleksandar (YUG),S,15,Dragoslav SEKULARAC,,
201,1093,YUG,SIMONOVIC Bosko (YUG),N,0,Dragutin NAJDANOVIC,,
97410100,97410006,SCG,PETKOVIC Ilija (SCG),S,3,DRAGUTINOVIC,,Y81'
97410100,97410009,GHA,DUJKOVIC Ratomir (SRB),N,23,DRAMAN,,
255931,300186475,GER,LOEW Joachim (GER),N,14,DRAXLER,,
220,1434,YUG,TIRNANIC Aleksandar (YUG),N,22,Drazen JERKOVIC,,
1014,8736,CRO,BLAZEVIC Miroslav (BIH),S,1,Drazen LADIC,GK,
262,1986,YUG,MILJANIC Miljan (SRB),S,4,Drazen MUZINIC,,
250,1839,MAR,VIDINIC Blagoje (YUG),S,8,Driss BAMOUS,C,O72'
1014,8725,MAR,MICHEL Henri (FRA),S,12,Driss BEN ZEKRI,GK,
250,1839,MAR,VIDINIC Blagoje (YUG),S,4,Driss KANOUSSI,,
255931,300186494,SUI,HITZFELD Ottmar (GER),S,19,DRMIC,,O75'
97410100,97410005,CIV,MICHEL Henri (FRA),S,11,DROGBA,C,G82' Y90'
43950100,43950012,CRC,GUIMARAES Alexandre (CRC),N,2,DRUMMOND,,
97410100,97410001,CRC,GUIMARAES Alexandre (CRC),N,2,DRUMMOND J.,,I66'
255931,300186489,CRC,PINTO Jorge Luis (COL),S,6,DUARTE O.,,G57'
208,1185,BOL,PRETTO Mario (ITA),N,0,Duberty ARAOZ,,
249722,300061489,POR,Carlos QUEIR�S (POR),N,5,DUDA,,
43950100,43950014,POL,ENGEL Jerzy (POL),S,1,DUDEK,GK,
97410100,97410006,SCG,PETKOVIC Ilija (SCG),N,15,DUDIC,,
97410100,97410002,POL,JANAS Pawel (POL),N,17,DUDKA,,
43950100,43950002,IRL,MC CARTHY Mick (IRL),S,9,DUFF,,
43950100,43950001,FRA,LEMERRE Roger (FRA),N,21,DUGARRY,,I60'
1014,8732,MEX,LAPUENTE Manuel (MEX),S,5,Duilio DAVINO,,
97410100,97410006,SCG,PETKOVIC Ilija (SCG),S,4,DULJAJ,,
322,342,ROU,JENEI Emerich (ROU),N,17,DUMITRESCU,,I87'
206,1156,ROU,BRAUN Coloman (ROU),S,0,Dumitru PAVLOVICI,GK,
1014,8739,ROU,IORDANESCU Anghel (ROU),N,1,Dumitru STANGACIU,,
293,1051,NZL,ADSHEAD John (NZL),N,8,Duncan COLE,,I77'
322,75,BRA,LAZARONI Sebastiao (BRA),S,4,DUNGA,,Y88'
43950100,43950002,IRL,MC CARTHY Mick (IRL),N,15,DUNNE,,
249722,300061459,KOR,HUH Jungmoo (KOR),S,22,DURI,,
249722,300061483,SVK,WEISS Vladimir (SVK),S,16,DURICA,,
322,127,SCO,ROXBURGH Andy (SCO),N,13,DURIE,,
255931,300186475,GER,LOEW Joachim (GER),N,15,DURM,,
1014,8736,JAM,SIMOES Rene (BRA),N,21,Durrent BROWN,,
262,1986,YUG,MILJANIC Miljan (SRB),N,19,Dusan BAJEVIC,,
43950100,43950005,ENG,Sven-G�ran ERIKSSON (SWE),N,23,DYER,,I63'
255931,300186499,RUS,CAPELLO Fabio (ITA),N,10,DZAGOEV,,I59'
97410100,97410013,SUI,KUHN Koebi (SUI),N,15,DZEMAILI,,
255931,300186477,BIH,SUSIC Safet (BIH),S,11,D�EKO,,
249722,300061465,SVN,KEK Matjaz (SVN),N,3,D�INI?,,
249722,300061454,MEX,Javier AGUIRRE (MEX),S,16,E JUAREZ,,Y18'
43950100,43950014,KOR,HIDDINK Guus (NED),N,23,E S CHOI,GK,
43950100,43950014,KOR,HIDDINK Guus (NED),S,13,E Y LEE,,
97410100,97410009,GHA,DUJKOVIC Ratomir (SRB),S,18,E. ADDO,,
255931,300186489,URU,TABAREZ Oscar (URU),S,17,E. AREVALO RIOS,,
249722,300061484,PAR,MARTINO Gerardo (ARG),N,8,E. BARRETO,,
255931,300186489,URU,TABAREZ Oscar (URU),S,21,E. CAVANI,,P24'
97410100,97410002,ECU,SUAREZ Luis (COL),S,8,E. MENDEZ,,Y70'
43950100,43950011,ECU,GOMEZ Hernan (COL),S,20,E. TENORIO,,O59'
255931,300186494,ECU,RUEDA Reinaldo (COL),S,13,E. VALENCIA,,G22'
97410100,97410002,ECU,SUAREZ Luis (COL),N,1,E. VILLAFUERTE,,
255931,300186479,BEL,WILMOTS Marc (BEL),S,10,E.HAZARD,,
97410100,97410007,IRN,IVANKOVIC Branko (CRO),S,1,E.MIRZAPOUR,GK,
308,517,SCO,FERGUSON Alex (SCO),N,9,Eamonn BANNON,,I74'
1014,8738,USA,SAMPSON Steve (USA),S,8,Earnie STEWART,,
1014,8729,DEN,JOHANSSON Bo (SWE),S,19,Ebbe SAND,,
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Eberardo VILLALOBOS,,
262,1955,GDR,BUSCHNER Georg (GER),S,15,Eberhard VOGEL,,Y1'
249722,300061489,CIV,ERIKSSON Sven Goran (SWE),S,21,EBOUE,,O89'
97410100,97410005,CIV,MICHEL Henri (FRA),S,21,EBOUE ,,Y62'
278,2388,IRN,MOHADJERANI Heshmat (IRN),S,8,Ebrahim KASSEMPOOR,,
231,1498,ESP,HERRERA Helenio (ARG),N,7,ECHEBERRIA,,
249722,300061460,NGA,LAGERBACK Lars (SWE),N,21,ECHIEJILE,,
204,1135,USA,GOULD David (USA),S,0,Ed CZERKIEWICZ,,
208,1208,USA,JEFFREY Bill (SCO),S,0,Ed McILVENNY,,
208,1208,USA,JEFFREY Bill (SCO),N,0,Ed SOUZA,,
208,1192,ENG,WINTERBOTTOM Walter (ENG),N,0,Eddie BAILY,,
220,1372,ENG,WINTERBOTTOM Walter (ENG),S,4,Eddie CLAMP,,
220,1372,ENG,WINTERBOTTOM Walter (ENG),N,12,Eddie HOPKINSON,,
337,3052,IRL,CHARLTON Jack (ENG),N,17,Eddie McGOLDRICK,,
1014,8738,USA,SAMPSON Steve (USA),S,3,Eddie POPE,,Y85'
220,1434,SCO,WALKER Dawson (SCO),S,8,Eddie TURNBULL,,
262,2083,HAI,TASSY Antoine (HAI),S,9,Eddy ANTOINE,,
262,2098,NED,MICHELS Rinus (NED),N,21,Eddy TREIJTEL,,
220,1386,PAR,GONZALEZ Aurelio (PAR),S,2,Edelmiro AREVALO,,
293,791,BRA,SANTANA Tele (BRA),S,11,EDER,,G88'
293,791,BRA,SANTANA Tele (BRA),N,13,EDEVALDO,,
1014,8728,PAR,CARPEGIANI (BRA),N,6,Edgar AGUILERA,,
1014,8733,NED,HIDDINK Guus (NED),N,16,Edgar DAVIDS,,
322,26,ARG,BILARDO Carlos (ARG),N,5,Edgardo BAUZA,,
231,1479,URU,CORAZZO Juan Carlos (URU),N,16,Edgardo GONZALEZ,,
293,1044,YUG,MILJANIC Miljan (SRB),S,8,Edhem SLJIVO,,
43950100,43950010,BRA,SCOLARI Luiz Felipe (BRA),N,20,EDILSON,,
278,2253,BRA,COUTINHO Claudio (BRA),S,6,EDINHO,,
308,439,BRA,SANTANA Tele (BRA),N,11,EDIVALDO,,
43950100,43950005,SWE,SODERBERG Tommy (SWE),N,14,EDMAN,,
43950100,43950010,BRA,SCOLARI Luiz Felipe (BRA),S,5,EDMILSON,,
238,1650,FRA,GUERIN Henri (FRA),N,3,Edmond BARAFFE,,
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Edmond DELFOUR,,
293,833,CMR,VINCENT Jean (FRA),N,3,Edmond ENOKA,,
204,1133,SUI,MUELLER Henry (SUI),N,0,Edmond LOICHOT,,
204,1108,GER,NERZ Otto (GER),S,0,Edmund CONEN,,G66' G70' G87'
206,1150,POL,KALUZA Jozef (POL),N,0,Edmund GIEMSA,,
206,1150,POL,KALUZA Jozef (POL),N,0,Edmund TWORZ,,
1014,4000,BRA,ZAGALLO Mario (BRA),N,21,EDMUNDO,,
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Edmundo PIAGGIO,,
97410100,97410008,ANG,GONCALVES Luis (ANG),N,13,EDSON,,I70'
308,439,BRA,SANTANA Tele (BRA),S,2,EDSON,,
238,1596,BRA,FEOLA Vicente (BRA),N,22,EDU,,
249722,300061466,USA,Bob BRADLEY (USA),N,19,EDU,,
231,1563,URS,KACHALIN Gavril (URS),S,4,Eduard DUBINSKI,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),N,12,Eduard KRIEGER,,
238,1710,URS,MOROZOV Nikolai (URS),S,19,Eduard MALOFEYEV,,G31' G88'
238,1710,URS,MOROZOV Nikolai (URS),N,20,Eduard MARKAROV,,
255931,300186456,CRO,KOVAC Niko (CRO),N,22,EDUARDO,,
249722,300061489,POR,Carlos QUEIR�S (POR),S,1,EDUARDO,GK,
308,585,URU,BORRAS Omar (URU),S,3,Eduardo ACEVEDO,,
201,1098,PER,BRU Francisco (ESP),N,0,Eduardo ASTENGO,,
293,764,CHI,SANTIBANEZ Luis Alberto (CHI),S,7,Eduardo BONVALLET,,
337,3055,MEX,BARON Miguel Mejia (MEX),N,15,Eduardo ESPINOZA,,
208,1185,BOL,PRETTO Mario (ITA),S,0,Eduardo GUTIERREZ,GK,
293,901,HON,DE LA PAZ Jose (HON),N,7,Eduardo LAING,,
293,833,PER,TIM (BRA),N,18,Eduardo MALASQUEZ,,
322,119,COL,MATURANA Francisco (COL),N,12,Eduardo NINO,GK,
322,180,URU,TABAREZ Oscar (URU),N,12,Eduardo PEREIRA,,
278,2433,MEX,ROCA Jose (MEX),S,4,Eduardo RAMOS,,
201,1092,BOL,SAUCEDO Ulises (BOL),N,0,Eduardo REYES ORTIZ,,
206,1150,POL,KALUZA Jozef (POL),S,0,Edward MADEJSKI,GK,
97410100,97410004,TRI,BEENHAKKER Leo (NED),S,11,EDWARDS,,
337,3058,NED,Dick ADVOCAAT (NED),N,13,Edwin VAN DER SAR,,
337,3061,NGA,WESTERHOF Clemens (NED),N,18,Efan EKOKU,,
201,1096,MEX,LUQUE Juan (MEX),S,0,Efrain AMEZCUA,,
231,1479,COL,PEDERNERA Adolfo (ARG),S,1,Efrain SANCHEZ,GK,
249722,300111112,SUI,HITZFELD Ottmar (GER),N,22,EGGIMANN,,I90'
208,1219,ITA,NOVO Ferruccio (ITA),N,0,Egisto PANDOLFINI,,
208,1219,SWE,RAYNOR George (ENG),N,0,Egon JONSSON,,
337,3061,NGA,WESTERHOF Clemens (NED),S,2,EGUAVOEN,,
249722,300061453,URU,TABAREZ Oscar (URU),N,8,EGUREN,,I87'
255931,300186505,NGA,KESHI Stephen (NGA),N,6,EGWUEKWE,,
293,741,FRG,DERWALL Jupp (GER),N,22,Eike IMMEL,,
322,119,UAE,PARREIRA Carlos Alberto (BRA),S,19,EISSA MEER,,Y5' O74'
1014,8734,JPN,OKADA Takeshi (JPN),S,19,Eisuke NAKANISHI,,Y67'
204,1102,SWE,NAGY Joszef (HUN),N,0,Eivar WIDLUND,GK,
43950100,43950007,NGA,ONIGBINDE Adegboye (NGA),N,12,EJIDE,GK,
43950100,43950007,NGA,ONIGBINDE Adegboye (NGA),N,19,EJIOFOR,,
337,3054,MAR,BLINDA Abdellah (MAR),S,3,EL HADRIOUI,,
238,1578,ESP,VILLALONGA Jose (ESP),S,3,ELADIO,,
250,1780,PER,DIDI (BRA),N,19,Eladio REYES,,
231,1473,CHI,RIERA Fernando (CHI),S,6,Eladio ROJAS,,
249722,300061490,BRA,DUNGA (BRA),S,7,ELANO,,G72' O73'
250,1881,ISR,SHEFFER Emmanuel (ISR),N,17,Eli BEN RIMOZ,,
249722,300061478,NED,Bert VAN MARWIJK (NED),N,17,ELIA,,I67'
337,3059,GRE,PANAGOULIAS Alkis (GRE),N,20,Elias ATMATZIDIS,,
238,1608,CHI,ALAMOS Luis (CHI),S,7,Elias FIGUEROA,,
238,1650,MEX,TRELLEZ Ignacio (MEX),N,18,Elias MUNOZ,,
220,1386,PAR,GONZALEZ Aurelio (PAR),N,22,Eligio Antonio INSFRAN,,
220,1386,PAR,GONZALEZ Aurelio (PAR),N,6,Eligio ECHAGUE,,
208,1228,PAR,FLEITAS SOLICH Manuel (PAR),N,0,Elioro PAREDES,,
231,1479,URU,CORAZZO Juan Carlos (URU),S,18,Eliseo ALVAREZ,,
220,1386,PAR,GONZALEZ Aurelio (PAR),N,19,Eliseo INSFRAN,,
220,1323,ARG,STABILE Guillermo (ARG),N,16,Eliseo MOURINO,,
220,1323,ARG,STABILE Guillermo (ARG),S,8,Eliseo PRADO,,
308,585,URU,BORRAS Omar (URU),N,15,Eliseo RIVERO,,
249722,300061483,NZL,HERBERT Ricki (NZL),S,7,ELLIOTT,,
97410100,97410004,SWE,Lars LAGERB�CK (SWE),N,17,ELMANDER,,
250,1747,SLV,CARRASCO Hernan (CHI),N,21,Elmer Angel ACEVEDO,,
308,439,ESP,MUNOZ Miguel (ESP),N,20,ELOY,,
250,1780,PER,DIDI (BRA),S,2,Eloy CAMPOS,,O29'
208,1187,BRA,COSTA Flavio (BRA),S,0,ELY DO AMPARO,,
231,1473,SUI,RAPPAN Karl (AUT),S,8,Ely TACCHELLA,,
308,439,BRA,SANTANA Tele (BRA),S,19,ELZO,,
249722,300061477,CMR,Paul LE GUEN (FRA),N,10,EMANA,,I63'
337,3061,NGA,WESTERHOF Clemens (NED),N,13,Emeka EZEUGO,,I77'
255931,300186505,NGA,KESHI Stephen (NGA),S,9,EMENIKE,,
250,1812,ROU,NICULESCU Angelo (ROU),S,7,Emerich DEMBROVSCHI,,
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Emerich VOGL,C,
1014,4000,BRA,ZAGALLO Mario (BRA),N,11,EMERSON,,
97410100,97410012,AUS,HIDDINK Guus (NED),S,7,EMERTON,,
1014,8728,BUL,BONEV Hristo (BUL),N,7,Emil KOSTADINOV,,I68'
337,3061,BUL,PENEV Dimitar (BUL),S,2,Emil KREMENLIEV,,
211,1315,TCH,NEJEDLY Oldrich (TCH),S,10,Emil PAZICKY,,
322,342,ROU,JENEI Emerich (ROU),N,19,Emil SANDOI,,
322,26,CMR,NEPOMNYASHCHI Valeri (RUS),S,8,Emile MBOUH,,Y53'
206,1146,BEL,BUTLER Jack (ENG),S,0,Emile STIJNEN,C,
201,1096,FRA,CAUDRON Raoul (FRA),N,0,Emile VEINANTE,,
255931,300186496,HON,SUAREZ Luis (COL),S,7,EMILIO,,
231,1479,URU,CORAZZO Juan Carlos (URU),S,3,Emilio ALVAREZ,,
308,439,ESP,MUNOZ Miguel (ESP),S,9,Emilio BUTRAGUENO,,
208,1219,ITA,NOVO Ferruccio (ITA),N,0,Emilio CAPRILE,,
201,1099,URU,SUPPICI Alberto (URU),N,0,Emilio RECOBA,,
250,1812,ENG,RAMSEY Alf (ENG),N,16,Emlyn HUGHES,,
337,3061,NGA,WESTERHOF Clemens (NED),S,11,Emmanuel AMUNEKE,,G55' Y73'
293,833,CMR,VINCENT Jean (FRA),S,6,Emmanuel KUNDE,,
322,26,CMR,NEPOMNYASHCHI Valeri (RUS),N,21,Emmanuel MABOANG,,
1014,8730,FRA,JACQUET Aime (FRA),S,17,Emmanuel PETIT,,Y28' O73'
262,2083,HAI,TASSY Antoine (HAI),S,20,Emmanuel SANON,,G46'
43950100,43950010,TUR,GUNES Senol (TUR),S,21,EMRE,,
43950100,43950010,TUR,GUNES Senol (TUR),N,2,EMRE ASIK,,
43950100,43950012,CHN,MILUTINOVIC Bora (YUG),N,2,EN H ZHANG,,
1014,8728,PAR,CARPEGIANI (BRA),S,16,ENCISO,,
97410100,97410012,JPN,ZICO (BRA),N,4,ENDO,,
249722,300061478,DEN,OLSEN Morten (DEN),S,20,ENEVOLDSEN,,O56'
231,1507,FRG,HERBERGER Sepp (FRG),N,17,Engelbert KRAUS,,
43950100,43950013,BEL,WASEIGE Robert (BEL),N,17,ENGLEBERT,,
255931,300186492,CMR,Volker FINKE (GER),S,18,ENOH,,
231,1507,ITA,MAZZA Paolo (ITA),N,13,Enrico ALBERTOSI,,
1014,8726,ITA,MALDINI Cesare (ITA),N,20,Enrico CHIESA,,I61'
208,1228,PAR,FLEITAS SOLICH Manuel (PAR),S,0,Enrique AVALOS,,
201,1099,URU,SUPPICI Alberto (URU),S,0,Enrique BALLESTRERO,GK,
238,1650,MEX,TRELLEZ Ignacio (MEX),S,20,Enrique BORJA,,G48'
262,1952,ARG,CAP Vladislao (ARG),N,8,Enrique CHAZARRETA,,
204,1102,ARG,PASCUCCI Felipe (ITA),N,0,Enrique CHIMENTO,,
231,1498,ESP,HERRERA Helenio (ARG),N,4,Enrique COLLAR,,
204,1135,ITA,POZZO Vittorio (ITA),N,0,Enrique GUAITA,,
278,2433,MEX,ROCA Jose (MEX),N,8,Enrique LOPEZ ZARZA,,
293,901,ESP,SANTAMARIA Jose (URU),N,15,Enrique SAURA,,IH46'
220,1415,MEX,LOPEZ Antonio (ESP),S,11,Enrique SESMA,,
262,1952,ARG,CAP Vladislao (ARG),S,20,Enrique WOLFF,,
262,1986,YUG,MILJANIC Miljan (SRB),S,3,Enver HADZIABDIC,,
262,1986,YUG,MILJANIC Miljan (SRB),S,1,Enver MARIC,GK,
43950100,43950007,NGA,ONIGBINDE Adegboye (NGA),N,22,ENYEAMA,GK,
293,764,CHI,SANTIBANEZ Luis Alberto (CHI),N,19,Enzo ESCOBAR,,
308,585,URU,BORRAS Omar (URU),S,10,Enzo FRANCESCOLI,,
231,1507,ITA,MAZZA Paolo (ITA),S,16,Enzo ROBOTTI,,
308,428,BEL,THYS Guy (BEL),S,8,Enzo SCIFO,,
293,749,ARG,MENOTTI Cesar Luis (ARG),N,19,Enzo TROSSERO,,
43950100,43950002,CMR,SCHAEFER Winni (GER),N,14,EPALLE,,
293,833,CMR,VINCENT Jean (FRA),S,7,Ephrem MBOM,,
204,1135,ITA,POZZO Vittorio (ITA),N,0,Eraldo MONZEGLIO,,
278,2347,ITA,BEARZOT Enzo (ITA),N,11,Eraldo PECCI,,
97410100,97410014,TOG,PFISTER Otto (GER),N,20,ERASSA,,
255931,300186494,ECU,RUEDA Reinaldo (COL),S,3,ERAZO,,
211,1283,TUR,PUPPO Sandro (ITA),N,17,Erdem NACI,,
97410100,97410006,SCG,PETKOVIC Ilija (SCG),N,2,ERGIC,,
43950100,43950010,TUR,GUNES Senol (TUR),N,18,ERGUN,,
220,1434,SCO,WALKER Dawson (SCO),S,4,Eric CALDOW,,
1014,8733,BEL,LEEKENS Georges (BEL),N,22,Eric DEFLANDRE,,I22' Y30'
322,355,USA,GANSLER Bob (USA),N,13,Eric EICHMANN,,
293,749,BEL,THYS Guy (BEL),S,2,Eric GERETS,C,
337,3054,BEL,VAN HIMST Paul (BEL),N,19,Eric VAN MEIR,,
322,355,USA,GANSLER Bob (USA),S,11,Eric WYNALDA,,R52'
278,2351,FRG,SCHOEN Helmut (FRG),S,15,Erich BEER,,
262,1955,GDR,BUSCHNER Georg (GER),N,17,Erich HAMANN,,
220,1323,FRG,HERBERGER Sepp (FRG),S,3,Erich JUSKOWIAK,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),S,3,Erich OBERMAYER,,
211,1236,AUT,NAUSCH Walter (AUT),S,10,Erich PROBST,,G33'
262,2176,SCO,ORMOND Willie (SCO),N,22,Erich SCHAEDLER,,
429,1158,SWE,NAGY Joszef (HUN),S,0,Erik ALMGREN,,
204,1102,SWE,NAGY Joszef (HUN),N,0,Erik GRANATH,,
1014,8725,NOR,OLSEN Egil (NOR),N,19,Erik HOFTUN,,
1014,8725,NOR,OLSEN Egil (NOR),S,7,Erik MYKLAND,,
429,1158,SWE,NAGY Joszef (HUN),N,0,Erik NILSSON,,
429,1158,SWE,NAGY Joszef (HUN),N,0,Erik PERSSON,,
337,3055,NOR,OLSEN Egil (NOR),S,1,Erik THORSTVEDT,GK,
249722,300061478,DEN,OLSEN Morten (DEN),N,21,ERIKSEN,,I73'
337,3055,NOR,OLSEN Egil (NOR),N,3,Erland JOHNSEN,,
208,1219,ITA,NOVO Ferruccio (ITA),S,0,Ermes MUCCINELLI,,G78'
238,1578,ARG,LORENZO Juan Carlos (ARG),S,20,Ermindo ONEGA,,
293,833,CMR,VINCENT Jean (FRA),N,21,Ernest EBONGUE,,
204,1108,GER,NERZ Otto (GER),S,0,Ernest LEHNER,,
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Ernest LIBERATI,,
211,1276,FRA,PIBAROT Pierre (FRA),N,20,Ernest SCHULTZ,,
206,1150,POL,KALUZA Jozef (POL),S,0,Ernest WILIMOWSKI,,G53' G59' G89' G118'
238,1675,POR,GLORIA Otto (BRA),N,7,ERNESTO,,
204,1102,ARG,PASCUCCI Felipe (ITA),N,0,Ernesto ALBARRACIN,,
250,1747,SLV,CARRASCO Hernan (CHI),S,11,Ernesto APARICIO,,
204,1102,ARG,PASCUCCI Felipe (ITA),S,0,Ernesto BELIS,,G4'
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Ernesto CHAPARRO,,
238,1650,MEX,TRELLEZ Ignacio (MEX),N,9,Ernesto CISNEROS,,
278,2451,PER,CALDERON Marcos (PER),N,18,Ernesto LABARTHE,,
201,1099,URU,SUPPICI Alberto (URU),N,0,Ernesto MASCHERONI,,
208,1185,URU,LOPEZ Juan (URU),S,0,Ernesto VIDAL,,G18'
278,2388,NED,HAPPEL Ernst (AUT),N,22,Ernie BRANDTS,,
262,1955,AUS,RASIC Rale (YUG),N,19,Ernie CAMPBELL,,
211,1236,SCO,BATTIE Andy (SCO),N,21,Ernie COPLAND,,
231,1490,HUN,BAROTI Lajos (HUN),S,5,Erno SOLYMOSI,,
322,42,AUT,HICKERSBERGER Josef (AUT),S,2,Ernst AIGNER,,
204,1108,GER,NERZ Otto (GER),N,0,Ernst ALBRECHT,,
